Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
Dream11	Boundary Rope	01:13:04	3	C	0.905	24	8	4384
Ford	Boundary Rope	01:13:04	3	B	0.979	21	7	4384
KFC	Boundary Rope	01:13:04	3	B	0.974	18	6	4384
Dream11	Virtual Grass Sign - End of Wicket	01:13:13	2	B	1.714	2	1	4393
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:13:13	2	C	1.658	2	1	4393
Gillette	Static Board - End of Wicket Signage	01:13:16	1	B	0.979	1	1	4396
Gillette	Static Board - End of Wicket Signage - With Exfoliating Lab	01:13:16	1	B	0.619	1	1	4396
GJ Gardner	Static Board	01:13:16	2	B	1.265	4	2	4396
GJ Gardner	Static Board - Homes	01:13:16	2	B	0.792	4	2	4396
Dream11	Boundary Rope	01:13:18	2	A	0.905	16	8	4398
Ford	Boundary Rope	01:13:18	2	A	0.979	14	7	4398
KFC	Boundary Rope	01:13:18	2	A	0.974	12	6	4398
Dream11	Boundary Rope	01:13:32	1	A	0.905	8	8	4412
Ford	Boundary Rope	01:13:32	1	A	0.979	7	7	4412
KFC	Boundary Rope	01:13:32	1	E	0.974	6	6	4412
Dream11	Playing Kit - Arm	01:13:43	1	A	0.805	1	1	4423
Dream11	Playing Kit - Shirt Front - Series Logo	01:13:43	1	A	0.457	1	1	4423
Gillette	Playing Kit - Shirt Front - Venus	01:13:42	2	A	0.995	2	1	4422
KFC	Playing Kit - Shirt Front - Series Logo	01:13:43	1	A	0.410	1	1	4423
Dream11	Virtual Grass Sign - End of Wicket	01:13:42	9	B	0.401	16	1.778	4422
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:13:44	7	A	0.371	7	1	4424
GJ Gardner	Static Board	01:13:44	7	C	0.682	14	2	4424
Oral B	Static Board	01:13:44	7	A	1.103	14	2	4424
Dream11	Playing Kit - Shirt Front - Series Logo	01:13:51	3	A	0.457	3	1	4431
Gillette	Playing Kit - Shirt Front - Venus	01:13:51	3	A	0.995	3	1	4431
KFC	Playing Kit - Shirt Front - Series Logo	01:13:51	3	A	0.410	3	1	4431
KFC	Virtual Grass Sign - End of Wicket	01:13:44	10	A	37.503	10	1	4424
GJ Gardner	Umpire Jersey Back	01:13:56	1	A	0.962	1	1	4436
Dream11	Virtual Grass Sign - End of Wicket	01:13:54	4	B	6.336	4	1	4434
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:13:54	4	C	3.497	4	1	4434
GJ Gardner	Static Board	01:13:58	1	C	1.265	1	1	4438
GJ Gardner	Static Board - Homes	01:13:58	1	C	0.792	1	1	4438
Oral B	Static Board	01:13:58	1	C	0.959	2	2	4438
Dream11	Virtual Grass Sign - End of Wicket	01:14:00	3	B	1.714	3	1	4440
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:14:00	3	C	1.658	3	1	4440
Dream11	Playing Kit - Arm	01:14:05	2	A	0.805	2	1	4445
Gillette	Playing Kit - Shirt Front - Venus	01:14:05	2	E	0.995	2	1	4445
KFC	Virtual Grass Sign - End of Wicket	01:14:07	1	A	38.793	1	1	4447
Dream11	Playing Kit - Arm	01:14:08	2	A	0.805	2	1	4448
Gillette	Playing Kit - Shirt Front - Venus	01:14:09	4	A	0.995	4	1	4449
Dream11	Playing Kit - Arm	01:14:12	2	A	0.805	2	1	4452
Gillette	Playing Kit - Shirt Front - Venus	01:14:18	1	E	0.995	1	1	4458
Dream11	Playing Kit - Arm	01:14:37	8	A	0.805	8	1	4477
Dream11	Virtual Grass Sign - End of Wicket	01:14:45	3	C	5.808	3	1	4485
Dream11	Static Board - End of Wicket Signage	01:14:48	1	B	1.007	5	5	4488
Gillette	Static Board - End of Wicket Signage	01:14:48	1	A	0.639	1	1	4488
GJ Gardner	Static Board	01:14:48	1	A	1.265	1	1	4488
GJ Gardner	Static Board - Homes	01:14:48	1	C	0.792	1	1	4488
KFC	Static Board - End of Wicket Signage	01:14:48	1	A	1.007	1	1	4488
KFC	Virtual Grass Sign - End of Wicket	01:14:45	4	B	2.106	4	1	4485
Dream11	Boundary Rope	01:14:51	3	A	0.905	24	8	4491
Ford	Boundary Rope	01:14:51	3	A	0.979	21	7	4491
KFC	Boundary Rope	01:14:51	3	A	0.974	18	6	4491
Dream11	Playing Kit - Arm	01:14:54	1	A	0.805	1	1	4494
GJ Gardner	Umpire Jersey Back	01:14:54	2	A	0.962	2	1	4494
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:15:05	1	C	1.658	1	1	4505
KFC	Virtual Grass Sign - End of Wicket	01:15:06	1	B	13.780	1	1	4506
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:15:07	1	B	1.658	1	1	4507
Dream11	Static Board - End of Wicket Signage	01:15:08	1	B	1.007	5	5	4508
Dream11	Virtual Grass Sign - End of Wicket	01:15:05	4	B	2.423	4	1	4505
Gillette	Static Board - End of Wicket Signage	01:15:08	1	A	0.639	1	1	4508
KFC	Static Board - End of Wicket Signage	01:15:08	1	A	1.007	1	1	4508
KFC	Virtual Grass Sign - End of Wicket	01:15:08	1	E	2.106	1	1	4508
GJ Gardner	Static Board	01:15:08	2	A	1.265	4	2	4508
GJ Gardner	Static Board - Homes	01:15:08	2	C	0.792	4	2	4508
Dream11	Boundary Rope	01:15:11	1	D	0.905	8	8	4511
Ford	Boundary Rope	01:15:11	1	D	0.979	7	7	4511
KFC	Boundary Rope	01:15:11	1	E	0.974	6	6	4511
Dream11	Virtual Grass Sign - End of Wicket	01:15:12	7	C	14.314	7	1	4512
KFC	Virtual Grass Sign - End of Wicket	01:15:12	7	B	13.780	7	1	4512
Dream11	Playing Kit - Shirt Front - Series Logo	01:15:20	2	E	0.457	2	1	4520
KFC	Playing Kit - Shirt Front - Series Logo	01:15:20	2	A	0.410	2	1	4520
Gillette	Playing Kit - Shirt Front - Venus	01:15:20	3	A	0.995	3	1	4520
Dream11	Playing Kit - Arm	01:15:20	4	E	0.805	9	2.250	4520
Dream11	Playing Kit - Arm	01:15:27	1	E	0.805	2	2	4527
Gillette	Playing Kit - Shirt Front - Venus	01:15:27	3	A	0.995	6	2	4527
Dream11	Virtual Grass Sign - End of Wicket	01:15:33	7	C	14.314	7	1	4533
KFC	Virtual Grass Sign - End of Wicket	01:15:33	7	B	13.780	7	1	4533
Dream11	Playing Kit - Shirt Front - Series Logo	01:15:41	1	A	0.457	1	1	4541
KFC	Playing Kit - Shirt Front - Series Logo	01:15:41	1	A	0.410	1	1	4541
Dream11	Playing Kit - Arm	01:15:42	1	A	0.805	1	1	4542
Gillette	Playing Kit - Shirt Front - Venus	01:15:40	3	A	0.995	3	1	4540
Dream11	Playing Kit - Arm	01:16:48	1	B	0.805	2	2	4608
Dream11	Playing Kit - Shirt Front - Series Logo	01:16:48	4	B	0.457	4	1	4608
Gillette	Playing Kit - Shirt Front - Venus	01:16:48	4	B	0.995	4	1	4608
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:16:49	3	A	26.098	3	1	4609
KFC	Playing Kit - Shirt Front - Series Logo	01:16:48	4	B	0.410	4	1	4608
Dream11	Virtual Grass Sign - End of Wicket	01:16:52	3	C	9.847	3	1	4612
KFC	Virtual Grass Sign - End of Wicket	01:16:52	3	B	7.621	3	1	4612
Gillette	Stumps - Venus	01:16:58	1	D	1.018	4	4	4618
KFC	Static Board - End of Wicket Signage	01:16:58	1	D	4.171	2	2	4618
Dream11	Boundary Rope	01:16:55	12	C	0.905	96	8	4615
Ford	Boundary Rope	01:16:55	12	B	0.979	84	7	4615
GJ Gardner	Static Board	01:17:04	3	C	6.872	3	1	4624
GJ Gardner	Static Board - Homes	01:17:05	2	C	3.204	4	2	4625
KFC	Boundary Rope	01:16:55	12	B	0.974	72	6	4615
Dream11	Virtual Grass Sign - End of Wicket	01:17:07	4	C	2.423	4	1	4627
KFC	Virtual Grass Sign - End of Wicket	01:17:07	4	B	2.106	4	1	4627
Dream11	Playing Kit - Arm	01:17:12	1	A	0.805	1	1	4632
Dream11	Playing Kit - Shirt Front - Series Logo	01:17:11	2	A	0.457	2	1	4631
Gillette	Playing Kit - Shirt Front - Venus	01:17:11	2	A	0.995	2	1	4631
KFC	Playing Kit - Shirt Front - Series Logo	01:17:11	2	A	0.410	2	1	4631
Dream11	Virtual Grass Sign - End of Wicket	01:17:15	8	B	2.423	8	1	4635
KFC	Virtual Grass Sign - End of Wicket	01:17:15	8	C	2.106	8	1	4635
Dream11	Boundary Rope	01:17:24	4	B	0.905	16	4	4644
Ford	Boundary Rope	01:17:23	5	B	0.979	20	4	4643
KFC	Boundary Rope	01:17:23	5	B	0.974	15	3	4643
KFC	Static Board - End of Wicket Signage	01:17:28	3	C	3.210	3	1	4648
Oral B	Static Board	01:17:28	3	B	2.193	5	1.667	4648
Dream11	Virtual Grass Sign - End of Wicket	01:17:31	6	C	14.314	6	1	4651
KFC	Virtual Grass Sign - End of Wicket	01:17:31	6	B	13.780	6	1	4651
Dream11	Playing Kit - Shirt Front - Series Logo	01:17:37	1	A	0.457	1	1	4657
Gillette	Playing Kit - Shirt Front - Venus	01:17:37	1	A	0.995	1	1	4657
KFC	Playing Kit - Shirt Front - Series Logo	01:17:37	1	A	0.410	1	1	4657
Dream11	Playing Kit - Arm	01:17:37	2	A	0.805	2	1	4657
Dream11	Playing Kit - Shirt Front - Series Logo	01:17:45	3	A	0.457	3	1	4665
Gillette	Playing Kit - Shirt Front - Venus	01:17:45	3	A	0.995	3	1	4665
GJ Gardner	Umpire Jersey Front	01:17:45	3	A	0.962	3	1	4665
GJ Gardner	Umpire Jersey Front - Homes	01:17:45	3	A	0.381	3	1	4665
KFC	Playing Kit - Shirt Front - Series Logo	01:17:45	3	A	0.410	3	1	4665
Dream11	Virtual Grass Sign - End of Wicket	01:17:48	5	C	10.749	5	1	4668
KFC	Virtual Grass Sign - End of Wicket	01:17:48	5	B	13.780	5	1	4668
GJ Gardner	Umpire Jersey Front	01:17:53	1	E	0.962	1	1	4673
GJ Gardner	Umpire Jersey Front - Homes	01:17:53	1	D	0.381	1	1	4673
Dream11	Playing Kit - Arm	01:17:54	1	A	0.805	1	1	4674
Dream11	Playing Kit - Shirt Front - Series Logo	01:17:54	1	A	0.457	1	1	4674
Gillette	Playing Kit - Shirt Front - Venus	01:17:54	1	A	0.995	1	1	4674
KFC	Playing Kit - Shirt Front - Series Logo	01:17:54	1	A	0.410	1	1	4674
Dream11	Playing Kit - Arm	01:17:56	3	D	0.805	5	1.667	4676
Dream11	Playing Kit - Arm	01:18:00	1	D	0.805	1	1	4680
GJ Gardner	Umpire Jersey Back	01:18:02	1	C	0.962	1	1	4682
Dream11	Playing Kit - Arm	01:18:05	2	E	0.805	4	2	4685
Dream11	Playing Kit - Shirt Front - Series Logo	01:18:05	4	A	0.457	4	1	4685
Gillette	Playing Kit - Shirt Front - Venus	01:18:07	2	D	0.995	2	1	4687
KFC	Playing Kit - Shirt Front - Series Logo	01:18:05	4	E	0.410	4	1	4685
Dream11	Virtual Grass Sign - End of Wicket	01:18:10	5	B	11.358	5	1	4690
KFC	Virtual Grass Sign - End of Wicket	01:18:10	5	C	13.780	5	1	4690
Gillette	Playing Kit - Shirt Front - Venus	01:18:15	1	E	0.995	1	1	4695
Dream11	Playing Kit - Arm	01:18:16	1	E	0.805	1	1	4696
Dream11	Playing Kit - Shirt Front - Series Logo	01:18:15	2	A	0.457	2	1	4695
KFC	Playing Kit - Shirt Front - Series Logo	01:18:15	2	A	0.410	2	1	4695
Dream11	Playing Kit - Arm	01:18:18	2	A	0.805	5	2.500	4698
Dream11	Boundary Rope	01:18:39	16	A	0.905	128	8	4719
Ford	Boundary Rope	01:18:39	16	A	0.696	112	7	4719
KFC	Boundary Rope	01:18:39	16	A	0.974	96	6	4719
GJ Gardner	Umpire Jersey Front	01:18:57	3	C	0.962	3	1	4737
GJ Gardner	Umpire Jersey Front - Homes	01:18:57	3	A	0.381	3	1	4737
Dream11	Playing Kit - Arm	01:19:27	3	B	0.805	3	1	4767
Dream11	Playing Kit - Shirt Front - Series Logo	01:19:27	3	B	0.341	3	1	4767
KFC	Playing Kit - Shirt Front - Series Logo	01:19:27	3	B	0.410	3	1	4767
Dream11	Playing Kit - Arm	01:19:31	1	B	0.805	1	1	4771
Dream11	Playing Kit - Shirt Front - Series Logo	01:19:31	1	B	0.457	1	1	4771
Gillette	Playing Kit - Shirt Front - Venus	01:19:27	5	B	0.995	5	1	4767
KFC	Playing Kit - Shirt Front - Series Logo	01:19:31	1	B	0.410	1	1	4771
Dream11	Virtual Grass Sign - End of Wicket	01:19:32	3	B	1.714	3	1	4772
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:19:32	3	C	1.658	3	1	4772
Dream11	Playing Kit - Shirt Front - Series Logo	01:19:35	1	A	0.457	1	1	4775
Dream11	Playing Kit - Arm	01:19:35	2	A	0.805	2	1	4775
Gillette	Playing Kit - Shirt Front - Venus	01:19:35	2	E	0.995	2	1	4775
GJ Gardner	Umpire Jersey Back	01:19:35	2	A	0.962	2	1	4775
Dream11	Playing Kit - Shirt Front - Series Logo	01:19:39	1	A	0.457	1	1	4779
Gillette	Playing Kit - Shirt Front - Venus	01:19:38	2	A	0.995	2	1	4778
GJ Gardner	Umpire Jersey Front	01:19:37	3	A	0.962	3	1	4777
GJ Gardner	Umpire Jersey Front - Homes	01:19:37	3	A	0.381	3	1	4777
KFC	Playing Kit - Shirt Front - Series Logo	01:19:39	1	A	0.410	1	1	4779
Dream11	Virtual Grass Sign - End of Wicket	01:19:40	4	B	14.314	4	1	4780
KFC	Virtual Grass Sign - End of Wicket	01:19:40	4	C	13.780	4	1	4780
Dream11	Playing Kit - Arm	01:19:44	1	A	0.805	2	2	4784
Dream11	Static Board - End of Wicket Signage	01:20:37	5	A	0.517	25	5	4837
Gillette	Static Board - End of Wicket Signage	01:20:41	1	A	0.521	1	1	4841
GJ Gardner	Static Board	01:20:37	5	A	0.413	11	2.200	4837
KFC	Static Board - End of Wicket Signage	01:20:37	5	A	0.422	6	1.200	4837
Oral B	Static Board	01:20:37	5	A	0.395	10	2	4837
Dream11	Virtual Grass Sign - End of Wicket	01:20:37	8	A	0.401	17	2.125	4837
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:20:37	8	C	0.371	8	1	4837
KFC	Virtual Grass Sign - End of Wicket	01:20:37	8	A	0.967	8	1	4837
Gillette	Playing Kit - Shirt Front - Venus	01:20:45	1	A	0.995	1	1	4845
GJ Gardner	Umpire Jersey Front	01:20:45	1	C	0.962	1	1	4845
GJ Gardner	Umpire Jersey Front - Homes	01:20:45	1	D	0.381	1	1	4845
Dream11	Virtual Grass Sign - End of Wicket	01:20:46	2	B	1.714	2	1	4846
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:20:46	2	C	1.658	2	1	4846
Dream11	Static Board - End of Wicket Signage	01:20:49	1	B	1.007	5	5	4849
Dream11	Virtual Grass Sign - End of Wicket	01:20:49	1	B	1.714	2	2	4849
Gillette	Static Board - End of Wicket Signage	01:20:49	1	C	0.639	1	1	4849
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:20:49	1	A	1.658	1	1	4849
KFC	Static Board - End of Wicket Signage	01:20:49	1	C	1.007	1	1	4849
Dream11	Playing Kit - Arm	01:20:53	2	A	0.805	2	1	4853
Gillette	Playing Kit - Shirt Front - Venus	01:20:54	2	A	0.995	2	1	4854
Gillette	Playing Kit - Shirt Front - Venus	01:20:58	1	D	0.995	1	1	4858
Dream11	Playing Kit - Shirt Front - Series Logo	01:21:01	1	A	0.457	1	1	4861
KFC	Playing Kit - Shirt Front - Series Logo	01:21:01	1	A	0.410	1	1	4861
Dream11	Playing Kit - Arm	01:20:56	7	A	0.805	11	1.571	4856
Dream11	Playing Kit - Arm	01:21:04	1	A	0.805	3	3	4864
Dream11	Playing Kit - Shirt Front - Series Logo	01:21:04	1	A	0.457	1	1	4864
Gillette	Playing Kit - Shirt Front - Venus	01:21:03	2	A	0.995	3	1.500	4863
KFC	Playing Kit - Shirt Front - Series Logo	01:21:04	1	A	0.410	1	1	4864
Dream11	Playing Kit - Arm	01:21:07	2	A	0.805	4	2	4867
Gillette	Playing Kit - Shirt Front - Venus	01:21:17	2	C	0.995	2	1	4877
Dream11	Boundary Rope	01:21:41	6	C	0.905	48	8	4901
Ford	Boundary Rope	01:21:41	6	C	0.979	42	7	4901
KFC	Boundary Rope	01:21:41	6	B	0.974	36	6	4901
Gillette	Playing Kit - Shirt Front - Venus	01:21:57	1	B	0.995	1	1	4917
Dream11	Playing Kit - Arm	01:22:18	1	B	0.805	1	1	4938
Dream11	Playing Kit - Arm	01:22:20	4	E	0.805	8	2	4940
Gillette	Playing Kit - Shirt Front - Venus	01:22:20	4	E	0.995	4	1	4940
Dream11	Virtual Grass Sign - End of Wicket	01:22:24	1	B	3.940	1	1	4944
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:22:24	1	C	3.080	1	1	4944
Dream11	Static Board - End of Wicket Signage	01:22:27	1	B	1.007	5	5	4947
Dream11	Virtual Grass Sign - End of Wicket	01:22:26	2	B	1.714	3	1.500	4946
Gillette	Static Board - End of Wicket Signage	01:22:27	1	C	0.639	1	1	4947
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:22:26	2	B	1.658	2	1	4946
KFC	Static Board - End of Wicket Signage	01:22:27	1	C	1.007	1	1	4947
KFC	Virtual Grass Sign - End of Wicket	01:22:27	1	E	1.704	1	1	4947
KFC	Playing Kit - Cap	01:22:35	1	B	0.879	1	1	4955
Dream11	Playing Kit - Arm	01:22:33	8	A	0.805	12	1.500	4953
Dream11	Playing Kit - Shirt Front - Series Logo	01:22:37	4	A	0.457	4	1	4957
Gillette	Playing Kit - Shirt Front - Venus	01:22:36	5	A	0.995	5	1	4956
KFC	Playing Kit - Shirt Front - Series Logo	01:22:37	4	A	0.410	4	1	4957
Dream11	Virtual Grass Sign - End of Wicket	01:22:41	2	B	1.714	2	1	4961
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:22:41	2	C	1.658	2	1	4961
Dream11	Static Board - End of Wicket Signage	01:22:44	3	B	1.007	15	5	4964
Dream11	Virtual Grass Sign - End of Wicket	01:22:44	3	B	1.714	6	2	4964
Gillette	Static Board - End of Wicket Signage	01:22:44	3	C	0.639	3	1	4964
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:22:44	3	B	1.658	3	1	4964
GJ Gardner	Static Board	01:22:45	2	C	1.265	4	2	4965
KFC	Static Board - End of Wicket Signage	01:22:44	3	C	1.007	3	1	4964
Gillette	Playing Kit - Shirt Front - Venus	01:22:56	3	A	0.995	3	1	4976
Dream11	Boundary Rope	01:22:59	3	C	0.905	24	8	4979
Ford	Boundary Rope	01:22:59	3	B	0.979	21	7	4979
KFC	Boundary Rope	01:22:59	3	B	0.974	18	6	4979
Gillette	Playing Kit - Shirt Front - Venus	01:23:07	1	A	0.995	1	1	4987
Dream11	Static Board - End of Wicket Signage	01:23:08	2	A	0.517	10	5	4988
Dream11	Virtual Grass Sign - End of Wicket	01:23:08	2	A	0.670	6	3	4988
Gillette	Static Board - End of Wicket Signage	01:23:08	2	A	0.521	2	1	4988
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:08	2	A	0.874	2	1	4988
GJ Gardner	Static Board	01:23:08	2	B	0.413	6	3	4988
KFC	Static Board - End of Wicket Signage	01:23:08	2	A	0.422	4	2	4988
KFC	Virtual Grass Sign - End of Wicket	01:23:08	2	E	2.106	2	1	4988
Oral B	Static Board	01:23:08	2	A	0.395	4	2	4988
Gillette	Playing Kit - Shirt Front - Venus	01:23:10	1	A	0.995	1	1	4990
GJ Gardner	Umpire Jersey Back	01:23:10	1	C	0.962	1	1	4990
Dream11	Virtual Grass Sign - End of Wicket	01:23:11	1	B	1.714	1	1	4991
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:11	1	C	1.658	1	1	4991
Dream11	Static Board - End of Wicket Signage	01:23:13	4	C	1.007	20	5	4993
Dream11	Virtual Grass Sign - End of Wicket	01:23:13	4	B	0.769	8	2	4993
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:13	4	C	0.897	4	1	4993
GJ Gardner	Static Board	01:23:14	3	C	1.265	6	2	4994
KFC	Static Board - End of Wicket Signage	01:23:13	4	C	1.007	4	1	4993
KFC	Virtual Grass Sign - End of Wicket	01:23:13	4	E	1.302	4	1	4993
Gillette	Playing Kit - Shirt Front - Venus	01:23:29	2	C	0.995	2	1	5009
Dream11	Playing Kit - Shirt Front - Series Logo	01:23:32	1	A	0.457	1	1	5012
Gillette	Playing Kit - Shirt Front - Venus	01:23:32	1	A	0.995	1	1	5012
KFC	Playing Kit - Shirt Front - Series Logo	01:23:32	1	A	0.410	1	1	5012
Dream11	Virtual Grass Sign - End of Wicket	01:23:37	2	B	1.714	2	1	5017
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:37	2	C	1.658	2	1	5017
Dream11	Static Board - End of Wicket Signage	01:23:41	1	C	1.007	5	5	5021
Dream11	Virtual Grass Sign - End of Wicket	01:23:40	2	C	1.714	3	1.500	5020
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:40	2	C	1.658	2	1	5020
GJ Gardner	Static Board	01:23:41	1	B	1.265	2	2	5021
KFC	Static Board - End of Wicket Signage	01:23:41	1	C	1.007	1	1	5021
KFC	Virtual Grass Sign - End of Wicket	01:23:41	1	D	2.106	1	1	5021
Oral B	Static Board	01:23:41	1	A	1.103	2	2	5021
Dream11	Virtual Grass Sign - End of Wicket	01:23:54	2	B	1.714	2	1	5034
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:54	2	C	1.658	2	1	5034
Dream11	Static Board - End of Wicket Signage	01:23:58	1	C	1.007	5	5	5038
Dream11	Virtual Grass Sign - End of Wicket	01:23:57	2	C	1.714	3	1.500	5037
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:57	2	A	1.658	2	1	5037
GJ Gardner	Static Board	01:23:58	1	B	1.265	2	2	5038
GJ Gardner	Static Board - Homes	01:23:58	1	B	0.792	2	2	5038
KFC	Static Board - End of Wicket Signage	01:23:58	1	B	1.007	1	1	5038
KFC	Virtual Grass Sign - End of Wicket	01:23:58	1	D	2.106	1	1	5038
Oral B	Static Board	01:23:58	1	B	1.103	2	2	5038
GJ Gardner	Umpire Jersey Back	01:24:03	2	C	1.853	2	1	5043
Gillette	Playing Kit - Shirt Front - Venus	01:24:10	1	A	0.995	1	1	5050
Dream11	Virtual Grass Sign - End of Wicket	01:24:25	2	A	0.401	4	2	5065
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:24:25	2	A	0.371	2	1	5065
KFC	Virtual Grass Sign - End of Wicket	01:24:25	2	E	0.967	2	1	5065
Dream11	TVGI Series Text	01:24:27	19	B	1.423	19	1	5067
Dream11	Virtual Grass Sign - End of Wicket	01:24:47	1	A	0.401	2	2	5087
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:24:47	1	A	0.371	1	1	5087
KFC	Virtual Grass Sign - End of Wicket	01:24:47	1	E	0.967	1	1	5087
Dream11	Playing Kit - Arm	01:24:48	1	A	0.805	2	2	5088
Dream11	Playing Kit - Shirt Front - Series Logo	01:24:48	1	A	0.457	1	1	5088
Gillette	Playing Kit - Shirt Front - Venus	01:24:48	1	A	0.995	1	1	5088
KFC	Playing Kit - Shirt Front - Series Logo	01:24:48	1	A	0.410	1	1	5088
KFC	Virtual Grass Sign - End of Wicket	01:24:49	2	B	11.871	2	1	5089
Dream11	Virtual Grass Sign - End of Wicket	01:24:49	3	C	5.152	3	1	5089
GJ Gardner	Umpire Jersey Front - Homes	01:24:54	1	A	0.381	1	1	5094
Dream11	Boundary Rope	01:24:54	9	A	0.905	72	8	5094
Dream11	Static Board - End of Wicket Signage	01:24:54	9	E	4.577	45	5	5094
Ford	Boundary Rope	01:24:54	9	A	0.979	63	7	5094
KFC	Boundary Rope	01:24:54	9	A	0.974	54	6	5094
Gillette	Stumps - Venus	01:25:01	3	A	1.018	12	4	5101
GJ Gardner	Umpire Jersey Front	01:24:54	10	A	0.962	10	1	5094
GJ Gardner	Umpire Jersey Front - Homes	01:25:03	1	B	0.381	1	1	5103
KFC	Static Board - End of Wicket Signage	01:24:54	10	A	20.116	10	1	5094
Dream11	Virtual Grass Sign - End of Wicket	01:25:04	3	B	6.336	3	1	5104
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:25:04	3	C	5.871	3	1	5104
Dream11	Virtual Grass Sign - End of Wicket	01:25:09	4	B	6.336	4	1	5109
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:25:09	4	C	5.871	4	1	5109
Dream11	Playing Kit - Shirt Front - Series Logo	01:25:15	1	A	0.457	1	1	5115
Gillette	Playing Kit - Shirt Front - Venus	01:25:15	1	A	0.995	1	1	5115
KFC	Playing Kit - Shirt Front - Series Logo	01:25:15	1	A	0.410	1	1	5115
Gillette	Playing Kit - Shirt Front - Venus	01:25:17	1	A	0.995	1	1	5117
Dream11	Playing Kit - Shirt Front - Series Logo	01:25:17	3	A	0.457	3	1	5117
KFC	Playing Kit - Shirt Front - Series Logo	01:25:17	3	A	0.410	3	1	5117
Dream11	Playing Kit - Arm	01:25:18	3	A	0.805	6	2	5118
GJ Gardner	Umpire Jersey Front	01:25:17	4	B	0.962	4	1	5117
GJ Gardner	Umpire Jersey Front - Homes	01:25:17	4	B	0.381	4	1	5117
Dream11	Virtual Grass Sign - End of Wicket	01:25:21	3	C	5.485	3	1	5121
KFC	Virtual Grass Sign - End of Wicket	01:25:21	4	B	4.447	4	1	5121
Gillette	Playing Kit - Shirt Front - Venus	01:25:27	2	A	0.995	2	1	5127
GJ Gardner	Umpire Jersey Front	01:25:33	1	B	0.632	1	1	5133
GJ Gardner	Umpire Jersey Front - Homes	01:25:33	1	B	0.381	1	1	5133
Dream11	Playing Kit - Arm	01:25:33	4	A	0.805	4	1	5133
Dream11	Playing Kit - Shirt Front - Series Logo	01:25:33	4	A	0.457	4	1	5133
Gillette	Playing Kit - Shirt Front - Venus	01:25:33	4	A	0.995	4	1	5133
GJ Gardner	Umpire Jersey Front	01:25:35	2	B	0.962	2	1	5135
GJ Gardner	Umpire Jersey Front - Homes	01:25:35	2	B	0.381	2	1	5135
KFC	Playing Kit - Shirt Front - Series Logo	01:25:33	4	A	0.410	4	1	5133
Dream11	Virtual Grass Sign - End of Wicket	01:25:37	5	B	4.718	5	1	5137
KFC	Virtual Grass Sign - End of Wicket	01:25:37	5	C	4.452	5	1	5137
Dream11	Boundary Rope	01:25:44	1	C	0.905	8	8	5144
Ford	Boundary Rope	01:25:44	1	C	0.979	7	7	5144
KFC	Boundary Rope	01:25:44	1	C	0.974	6	6	5144
Dream11	Virtual Grass Sign - End of Wicket	01:26:04	6	B	14.314	6	1	5164
KFC	Virtual Grass Sign - End of Wicket	01:26:04	6	C	13.780	6	1	5164
Dream11	Playing Kit - Arm	01:26:10	1	A	0.805	1	1	5170
Dream11	Playing Kit - Shirt Front - Series Logo	01:26:10	1	A	0.457	1	1	5170
KFC	Playing Kit - Shirt Front - Series Logo	01:26:10	1	A	0.410	1	1	5170
GJ Gardner	Umpire Jersey Front	01:26:17	1	A	0.962	1	1	5177
GJ Gardner	Umpire Jersey Front - Homes	01:26:17	1	A	0.381	1	1	5177
Gillette	Playing Kit - Shirt Front - Venus	01:26:18	1	A	0.995	1	1	5178
Dream11	Playing Kit - Arm	01:26:12	9	A	0.805	9	1	5172
