Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
Life Direct	Virtual Grass Sign - Square of Wicket	12:25:15	2	A	0.974	2	1	7215
Canterbury	Playing Kit - Shirt Front	12:25:20	3	A	0.973	3	1	7220
ΑΝΖ	Playing Kit - Arm	12:25:20	3	A	0.467	3	1	7220
ΑΝΖ	Playing Kit - Shirt Front	12:25:20	3	A	1.183	3	1	7220
Canterbury	Playing Kit - Shirt Front	12:25:24	2	A	0.973	2	1	7224
ΑΝΖ	Playing Kit - Arm	12:25:24	2	A	0.467	2	1	7224
ΑΝΖ	Playing Kit - Shirt Front	12:25:24	2	A	1.183	2	1	7224
Dulux	Stumps	12:25:28	3	D	0.587	9	3	7228
KFC	Boundary Rope	12:25:27	5	A	0.640	30	6	7227
Life Direct	Boundary Rope	12:25:27	5	A	0.763	5	1	7227
ΑΝΖ	Boundary Rope	12:25:27	5	E	0.489	40	8	7227
Canterbury	Playing Kit - Shirt Front	12:25:31	3	C	0.973	3	1	7231
Gillette	LED Sign - Gillette Venus	12:25:27	7	A	1.403	19	2.714	7227
ΑΝΖ	Playing Kit - Arm	12:25:31	3	A	0.467	3	1	7231
ΑΝΖ	Playing Kit - Shirt Front	12:25:31	3	A	1.183	3	1	7231
GJ Gardner	Virtual Grass Sign - End of Wicket	12:25:35	2	B	0.690	2	1	7235
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:25:35	2	C	0.492	2	1	7235
GJ Gardner	Virtual Grass Sign - End of Wicket	12:25:38	2	B	0.690	2	1	7238
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:25:38	2	C	0.492	2	1	7238
BRB	Grass Sign - Square of Wicket	12:25:40	2	C	2.770	2	1	7240
Canterbury	Playing Kit - Shirt Front	12:25:43	1	A	0.973	1	1	7243
ΑΝΖ	Playing Kit - Arm	12:25:43	1	A	0.467	1	1	7243
ΑΝΖ	Playing Kit - Shirt Front	12:25:43	1	A	1.183	1	1	7243
ΑΝΖ	Playing Kit - Arm	12:25:45	3	A	0.467	3	1	7245
Canterbury	Playing Kit - Shirt Front	12:25:45	4	A	0.973	4	1	7245
ΑΝΖ	Playing Kit - Shirt Front	12:25:45	4	A	1.183	4	1	7245
Canterbury	Playing Kit - Shirt Front	12:25:50	2	A	0.973	2	1	7250
ΑΝΖ	Playing Kit - Shirt Front	12:25:50	2	A	1.183	2	1	7250
ΑΝΖ	Playing Kit - Arm	12:25:51	2	A	0.467	2	1	7251
Dulux	LED Sightscreen	12:25:53	6	A	1.278	6	1	7253
Dulux	Virtual Grass Sign - End of Wicket	12:25:53	6	A	0.802	6	1	7253
Dulux	LED Sightscreen	12:26:02	2	B	1.278	2	1	7262
Dulux	Virtual Grass Sign - End of Wicket	12:26:02	2	A	0.802	2	1	7262
GJ Gardner	Virtual Grass Sign - End of Wicket	12:25:53	11	A	0.690	11	1	7253
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:25:53	11	A	0.492	19	1.727	7253
Dulux	Stumps	12:26:07	2	A	0.587	6	3	7267
KFC	Boundary Rope	12:26:07	2	A	0.640	12	6	7267
Life Direct	Boundary Rope	12:26:07	2	A	0.763	2	1	7267
ΑΝΖ	Boundary Rope	12:26:07	2	E	0.489	16	8	7267
Dulux	LED Sign	12:26:07	4	A	0.778	8	2	7267
ΑΝΖ	LED Sign - End of Wicket Signage	12:26:07	4	C	0.899	4	1	7267
Canterbury	Playing Kit - Shirt Front	12:26:07	5	A	0.973	5	1	7267
ΑΝΖ	Playing Kit - Arm	12:26:11	1	A	0.467	1	1	7271
ΑΝΖ	Playing Kit - Shirt Front	12:26:07	5	A	1.183	5	1	7267
Canterbury	Playing Kit - Shirt Front	12:26:17	1	A	0.973	1	1	7277
ΑΝΖ	Playing Kit - Shirt Front	12:26:17	1	A	1.183	1	1	7277
ΑΝΖ	Playing Kit - Arm	12:26:17	2	A	0.467	2	1	7277
Ford	Player Kit - Shirt Back	12:26:10	10	B	1.116	11	1.100	7270
ΑΝΖ	LED Sight Screen	12:26:20	28	A	1.002	28	1	7280
GJ Gardner	Umpire Jersey Front - Homes	12:27:01	2	A	1.098	2	1	7321
GJ Gardner	Virtual Grass Sign - End of Wicket	12:27:02	1	B	0.690	1	1	7322
NZC	Umpire Cap	12:27:01	2	C	1.546	2	1	7321
NZC	Umpire Jersey Front	12:27:01	2	A	0.569	2	1	7321
Canterbury	Playing Kit - Shirt Front	12:27:08	2	A	0.973	2	1	7328
ΑΝΖ	Playing Kit - Shirt Front	12:27:08	2	A	1.183	2	1	7328
ΑΝΖ	Playing Kit - Arm	12:27:09	7	A	0.467	7	1	7329
Dulux	Virtual Grass Sign - End of Wicket	12:27:16	1	B	0.802	1	1	7336
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:27:16	1	C	0.492	1	1	7336
Dulux	Virtual Grass Sign - End of Wicket	12:27:18	3	B	0.802	3	1	7338
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:27:18	3	C	0.492	3	1	7338
GJ Gardner	Umpire Jersey Front - Homes	12:27:21	2	A	1.098	2	1	7341
NZC	Umpire Cap	12:27:21	2	C	1.546	2	1	7341
NZC	Umpire Jersey Front	12:27:21	2	A	0.569	2	1	7341
Dulux	Stumps	12:27:27	3	A	0.587	9	3	7347
Ford	LED Sign	12:27:26	4	D	0.935	12	3	7346
GJ Gardner	Umpire Jersey Front - Homes	12:27:26	4	A	1.098	4	1	7346
NZC	Umpire Cap	12:27:26	4	C	1.546	4	1	7346
NZC	Umpire Jersey Front	12:27:26	4	A	0.569	4	1	7346
Ford	LED SignLED Sign	12:27:35	1	C	0.935	7	7	7355
KFC	Boundary Rope	12:27:36	1	A	0.640	6	6	7356
Life Direct	Boundary Rope	12:27:36	1	A	0.763	1	1	7356
ΑΝΖ	Boundary Rope	12:27:36	1	E	0.489	8	8	7356
Ford	LED Sign	12:27:36	4	D	0.935	12	3	7356
NZC	Umpire Cap	12:27:37	3	C	1.546	3	1	7357
GJ Gardner	Umpire Jersey Front - Homes	12:27:42	1	B	1.098	1	1	7362
NZC	Umpire Jersey Front	12:27:41	2	B	0.569	2	1	7361
Dulux	LED Sightscreen	12:27:46	2	C	1.278	2	1	7366
Dulux	Virtual Grass Sign - End of Wicket	12:27:45	3	B	0.802	3	1	7365
GJ Gardner	Virtual Grass Sign - End of Wicket	12:27:46	2	D	0.690	2	1	7366
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:27:45	3	C	0.492	5	1.667	7365
KFC	Boundary Rope	12:27:52	3	A	0.640	18	6	7372
Life Direct	Boundary Rope	12:27:52	3	A	0.763	3	1	7372
ΑΝΖ	Boundary Rope	12:27:52	3	E	0.489	24	8	7372
Canterbury	Playing Kit - Shirt Front	12:27:55	1	A	0.973	1	1	7375
ΑΝΖ	Playing Kit - Arm	12:27:55	2	A	0.467	2	1	7375
Canterbury	Playing Kit - Shirt Front	12:27:57	3	A	0.973	3	1	7377
ΑΝΖ	Playing Kit - Shirt Front	12:27:55	5	A	1.183	5	1	7375
Ford	Player Kit - Shirt Back	12:28:00	2	A	1.116	2	1	7380
GJ Gardner	Umpire Jersey Front - Homes	12:28:02	2	B	1.098	2	1	7382
NZC	Umpire Jersey Front	12:28:02	2	B	0.569	2	1	7382
ΑΝΖ	Playing Kit - Arm	12:28:09	1	A	0.467	1	1	7389
Dulux	LED Sign	12:28:09	4	A	0.778	8	2	7389
KFC	Boundary Rope	12:28:10	3	A	0.640	18	6	7390
Life Direct	Boundary Rope	12:28:10	3	A	0.763	3	1	7390
ΑΝΖ	Boundary Rope	12:28:10	3	E	0.489	24	8	7390
Ford	Player Kit - Shirt Back	12:28:13	1	B	1.116	1	1	7393
Canterbury	Playing Kit - Shirt Front	12:28:13	3	A	0.973	3	1	7393
Dulux	LED Sign	12:28:14	2	D	0.778	2	1	7394
KFC	Boundary Rope	12:28:15	1	A	0.640	6	6	7395
Life Direct	Boundary Rope	12:28:15	1	A	0.763	1	1	7395
ΑΝΖ	Boundary Rope	12:28:15	1	E	0.489	8	8	7395
ΑΝΖ	Playing Kit - Arm	12:28:14	2	A	0.467	2	1	7394
ΑΝΖ	Playing Kit - Shirt Front	12:28:13	3	A	1.183	3	1	7393
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:28:23	1	B	0.492	1	1	7403
Dulux	LED Sign	12:28:24	1	B	0.778	2	2	7404
Dulux	Virtual Grass Sign - End of Wicket	12:28:27	1	B	0.802	1	1	7407
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:28:27	1	C	0.492	1	1	7407
KFC	Boundary Rope	12:28:28	5	A	0.640	30	6	7408
Life Direct	Boundary Rope	12:28:28	5	A	0.763	5	1	7408
ΑΝΖ	Boundary Rope	12:28:28	5	E	0.489	40	8	7408
Dulux	Virtual Grass Sign - End of Wicket	12:28:33	2	B	0.802	2	1	7413
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:28:33	2	C	0.492	2	1	7413
ΑΝΖ	Boundary Rope	12:28:40	3	D	0.489	6	2	7420
KFC	Boundary Rope	12:28:52	3	A	0.640	18	6	7432
Life Direct	Boundary Rope	12:28:52	3	A	0.763	3	1	7432
ΑΝΖ	Boundary Rope	12:28:52	3	E	0.489	24	8	7432
KFC	Boundary Rope	12:28:58	9	A	0.640	54	6	7438
Life Direct	Boundary Rope	12:28:58	9	A	0.763	9	1	7438
ΑΝΖ	Boundary Rope	12:28:58	9	E	0.489	72	8	7438
GJ Gardner	Umpire Jersey Front - Homes	12:29:08	5	A	1.098	5	1	7448
NZC	Umpire Cap	12:29:08	5	C	1.546	5	1	7448
NZC	Umpire Jersey Front	12:29:08	5	A	0.569	5	1	7448
Dulux	Virtual Grass Sign - End of Wicket	12:29:13	3	B	0.802	3	1	7453
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:29:13	3	C	0.492	3	1	7453
Dulux	Virtual Grass Sign - End of Wicket	12:29:17	2	B	0.802	2	1	7457
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:29:17	2	C	0.492	2	1	7457
Canterbury	Playing Kit - Shirt Front	12:29:23	1	A	0.973	1	1	7463
ΑΝΖ	Playing Kit - Shirt Front	12:29:23	1	A	1.183	1	1	7463
Ford	Player Kit - Shirt Back	12:29:24	1	A	1.116	1	1	7464
ΑΝΖ	Playing Kit - Arm	12:29:25	2	A	0.467	2	1	7465
Canterbury	Playing Kit - Shirt Front	12:29:25	5	A	0.973	5	1	7465
ΑΝΖ	Playing Kit - Shirt Front	12:29:25	5	A	1.183	5	1	7465
Dulux	Virtual Grass Sign - End of Wicket	12:29:32	4	B	0.802	4	1	7472
GJ Gardner	LED Sightscreen	12:29:32	4	B	1.002	4	1	7472
GJ Gardner	Virtual Grass Sign - End of Wicket	12:29:32	4	E	0.690	4	1	7472
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:29:32	4	E	0.492	8	2	7472
Dulux	LED Sign	12:29:36	2	A	0.778	4	2	7476
KFC	Boundary Rope	12:29:36	2	A	0.640	12	6	7476
Life Direct	Boundary Rope	12:29:36	2	A	0.763	2	1	7476
ΑΝΖ	Boundary Rope	12:29:36	2	E	0.489	16	8	7476
Ford	Player Kit - Shirt Back	12:29:45	2	A	1.116	2	1	7485
NZC	Umpire Cap	12:29:49	1	B	1.546	1	1	7489
ΑΝΖ	Playing Kit - Shirt Front	12:29:47	6	A	1.183	6	1	7487
Canterbury	Playing Kit - Shirt Front	12:29:47	8	A	0.973	8	1	7487
Ford	Player Kit - Shirt Back	12:29:54	1	E	1.116	1	1	7494
ΑΝΖ	Playing Kit - Arm	12:29:51	4	A	0.467	4	1	7491
