Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
ΑΝΖ	Playing Kit - Arm	12:30:00	2	C	0.240	2	1	7500
Dulux	LED Sign - End of Wicket Signage	12:30:01	2	C	5.419	2	1	7501
Ford	Player Kit - Shirt Back	12:30:02	1	A	0.384	1	1	7502
GJ Gardner	LED Sign	12:30:01	2	A	7.751	2	1	7501
GJ Gardner	LED Sign - Homes	12:30:01	2	A	1.827	2	1	7501
KFC	Boundary Rope	12:30:01	2	A	0.278	6	3	7501
Life Direct	Boundary Rope	12:30:01	2	A	0.586	2	1	7501
ΑΝΖ	Boundary Rope	12:30:01	11	E	0.143	47	4.273	7501
Canterbury	Playing Kit - Shirt Front	12:30:03	11	A	0.208	11	1	7503
GJ Gardner	LED Sign	12:30:09	5	A	7.751	5	1	7509
ΑΝΖ	Playing Kit - Shirt Front	12:30:03	11	A	0.531	11	1	7503
Dulux	Virtual Grass Sign - End of Wicket	12:30:16	1	C	1.581	1	1	7516
Canterbury	Playing Kit - Shirt Front	12:30:19	2	A	0.208	2	1	7519
ΑΝΖ	Playing Kit - Shirt Front	12:30:19	2	A	0.531	2	1	7519
ΑΝΖ	Playing Kit - Shirt Front	12:30:22	4	A	0.531	4	1	7522
ΑΝΖ	Playing Kit - Arm	12:30:21	10	A	0.240	10	1	7521
Dulux	Virtual Grass Sign - End of Wicket	12:30:31	1	B	1.293	1	1	7531
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:30:31	1	C	1.359	1	1	7531
Ford	Player Kit - Shirt Back	12:30:36	3	A	0.384	3	1	7536
Canterbury	Playing Kit - Shirt Front	12:30:48	1	A	0.208	1	1	7548
ΑΝΖ	Playing Kit - Shirt Front	12:30:48	1	A	0.531	1	1	7548
ΑΝΖ	Playing Kit - Arm	12:30:50	13	A	0.240	13	1	7550
Ford	Player Kit - Shirt Back	12:31:03	1	A	0.384	1	1	7563
Canterbury	Playing Kit - Shirt Front	12:30:51	19	A	0.208	19	1	7551
KFC	Boundary Rope	12:31:05	5	A	0.278	15	3	7565
KFC	LED Sign	12:31:04	6	E	5.027	6	1	7564
KFC	LED Sign - GET THE APP	12:31:04	6	D	10.368	6	1	7564
Life Direct	Boundary Rope	12:31:05	5	A	0.586	5	1	7565
ΑΝΖ	Boundary Rope	12:31:05	5	E	0.143	50	10	7565
ΑΝΖ	Playing Kit - Shirt Front	12:30:51	19	A	0.531	19	1	7551
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:31:17	1	B	1.293	1	1	7577
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:31:17	1	C	1.359	1	1	7577
GJ Gardner	Virtual Grass Sign - End of Wicket	12:31:19	1	B	2.013	1	1	7579
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:31:19	1	B	1.871	1	1	7579
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:31:19	1	C	3.345	1	1	7579
Canterbury	Playing Kit - Shirt Front	12:31:24	4	A	0.208	4	1	7584
Dulux	LED Sign - End of Wicket Signage	12:31:25	3	C	5.419	3	1	7585
ΑΝΖ	Playing Kit - Shirt Front	12:31:24	4	A	0.531	4	1	7584
ΑΝΖ	Playing Kit - Shirt Front	12:31:34	1	A	0.531	1	1	7594
ΑΝΖ	Playing Kit - Arm	12:31:37	4	A	0.240	4	1	7597
GJ Gardner	Virtual Grass Sign - End of Wicket	12:31:44	1	B	2.013	1	1	7604
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:31:41	4	B	1.871	4	1	7601
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:31:41	4	C	3.345	4	1	7601
ΑΝΖ	Playing Kit - Arm	12:31:58	6	A	0.240	6	1	7618
GJ Gardner	Virtual Grass Sign - End of Wicket	12:32:06	1	B	2.013	1	1	7626
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:32:06	1	B	1.871	1	1	7626
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:32:06	1	C	3.345	1	1	7626
Dulux	LED Sign - End of Wicket Signage	12:32:07	1	C	0.691	2	2	7627
Life Direct	LED Sign - End of Wicket Signage	12:32:07	1	B	1.747	2	2	7627
ΑΝΖ	Boundary Rope	12:32:09	1	E	0.143	6	6	7629
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:32:10	1	B	1.871	1	1	7630
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:32:10	1	C	3.345	1	1	7630
KFC	Boundary Rope	12:32:12	2	A	0.278	6	3	7632
Life Direct	Boundary Rope	12:32:12	2	A	0.586	2	1	7632
ΑΝΖ	Boundary Rope	12:32:12	2	E	0.143	20	10	7632
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:32:14	5	B	1.871	5	1	7634
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:32:14	5	C	3.345	5	1	7634
ΑΝΖ	Playing Kit - Arm	12:32:20	1	A	0.240	1	1	7640
KFC	Boundary Rope	12:32:26	1	A	0.278	3	3	7646
Life Direct	Boundary Rope	12:32:26	1	A	0.586	1	1	7646
ΑΝΖ	Boundary Rope	12:32:26	1	E	0.143	10	10	7646
KFC	Boundary Rope	12:32:30	1	A	0.278	3	3	7650
Life Direct	Boundary Rope	12:32:30	1	A	0.586	1	1	7650
ΑΝΖ	Boundary Rope	12:32:30	1	E	0.143	10	10	7650
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:32:33	1	B	1.871	1	1	7653
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:32:33	1	C	3.345	1	1	7653
GJ Gardner	Virtual Grass Sign - End of Wicket	12:32:35	2	B	2.013	2	1	7655
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:32:35	2	B	1.871	2	1	7655
Dulux	Virtual Grass Sign - End of Wicket	12:32:36	2	B	1.293	2	1	7656
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:32:35	3	C	1.359	4	1.333	7655
Canterbury	Playing Kit - Shirt Front	12:32:39	2	A	0.208	2	1	7659
ΑΝΖ	Playing Kit - Arm	12:32:39	2	A	0.240	2	1	7659
ΑΝΖ	Playing Kit - Shirt Front	12:32:39	2	A	0.531	2	1	7659
Ford	Player Kit - Shirt Back	12:32:39	8	A	0.384	8	1	7659
Ford	Player Kit - Shirt Back	12:32:50	1	A	0.384	1	1	7670
Dulux	Virtual Grass Sign - End of Wicket	12:32:51	1	A	6.162	1	1	7671
Life Direct	LED Sign - End of Wicket Signage	12:32:51	1	B	1.747	4	4	7671
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:32:51	1	C	6.637	1	1	7671
KFC	Boundary Rope	12:32:52	3	A	0.278	9	3	7672
Life Direct	Boundary Rope	12:32:52	3	A	0.586	3	1	7672
Life Direct	LED Sign - Life Insurance - End of Wicket Signage	12:32:53	2	B	1.747	2	1	7673
ΑΝΖ	Boundary Rope	12:32:52	3	E	0.143	30	10	7672
Dulux	LED Sign - End of Wicket Signage	12:32:55	4	C	5.419	7	1.750	7675
KFC	Boundary Rope	12:32:56	3	A	0.278	9	3	7676
Life Direct	Boundary Rope	12:32:56	3	A	0.586	3	1	7676
ΑΝΖ	Boundary Rope	12:32:56	3	E	0.143	30	10	7676
Canterbury	Playing Kit - Shirt Front	12:32:59	3	A	0.208	3	1	7679
Ford	Player Kit - Shirt Back	12:33:01	1	A	0.384	1	1	7681
ΑΝΖ	Playing Kit - Shirt Front	12:32:59	3	A	0.531	3	1	7679
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:33:13	1	B	1.871	1	1	7693
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:33:13	1	C	3.345	1	1	7693
Dulux	LED Sign - End of Wicket Signage	12:33:14	1	C	5.419	1	1	7694
ΑΝΖ	Playing Kit - Arm	12:33:14	1	A	0.240	1	1	7694
Dulux	Virtual Grass Sign - End of Wicket	12:33:15	3	A	6.162	3	1	7695
GJ Gardner	Virtual Grass Sign - End of Wicket	12:33:15	3	B	2.013	3	1	7695
ΑΝΖ	LED Sight Screen	12:33:15	3	C	0.266	3	1	7695
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:33:15	5	B	1.871	5	1	7695
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:33:15	5	C	3.345	8	1.600	7695
Dulux	LED Sign - End of Wicket Signage	12:33:22	1	B	0.567	4	4	7702
GJ Gardner	Virtual Grass Sign - End of Wicket	12:33:21	2	B	2.013	2	1	7701
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:33:21	2	B	1.871	2	1	7701
ΑΝΖ	LED Sign - End of Wicket Signage	12:33:22	1	C	0.336	8	8	7702
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:33:21	2	C	3.345	2	1	7701
Dulux	LED Sign - End of Wicket Signage	12:33:36	2	C	5.419	2	1	7716
ΑΝΖ	Playing Kit - Arm	12:33:33	5	A	0.240	5	1	7713
Dulux	LED Sign - End of Wicket Signage	12:33:41	3	C	5.419	12	4	7721
Ford	LED Sign	12:33:41	3	C	0.240	24	8	7721
GJ Gardner	Virtual Grass Sign - End of Wicket	12:33:40	4	B	2.013	4	1	7720
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:33:38	6	B	1.871	6	1	7718
ΑΝΖ	LED Sign - End of Wicket Signage	12:33:41	3	C	0.336	24	8	7721
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:33:38	6	C	3.345	6	1	7718
Dulux	TVGI Series Logo	12:34:18	24	C	1.198	24	1	7758
Dulux	TVGI Series Text	12:34:17	26	B	0.498	26	1	7757
GJ Gardner	LED Sign	12:34:58	9	A	7.751	9	1	7798
GJ Gardner	LED Sign - Homes	12:34:58	9	C	1.827	9	1	7798
KFC	Boundary Rope	12:34:58	9	A	0.278	27	3	7798
Life Direct	Boundary Rope	12:34:58	9	A	0.586	9	1	7798
ΑΝΖ	Boundary Rope	12:34:58	9	E	0.143	90	10	7798
Dulux	Virtual Grass Sign - End of Wicket	12:35:07	2	A	6.162	2	1	7807
GJ Gardner	LED Sightscreen	12:35:07	2	A	0.312	2	1	7807
GJ Gardner	LED Sightscreen - Homes	12:35:07	2	A	0.247	2	1	7807
GJ Gardner	Virtual Grass Sign - End of Wicket	12:35:07	2	B	2.013	2	1	7807
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:35:07	2	B	1.871	2	1	7807
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:35:07	2	C	3.345	4	2	7807
GJ Gardner	LED Sign	12:35:09	5	A	7.751	5	1	7809
GJ Gardner	LED Sign - Homes	12:35:09	5	A	1.827	5	1	7809
KFC	Boundary Rope	12:35:09	5	A	0.278	15	3	7809
Life Direct	Boundary Rope	12:35:09	5	A	0.586	5	1	7809
ΑΝΖ	Boundary Rope	12:35:09	5	E	0.143	50	10	7809
Dulux	Virtual Grass Sign - End of Wicket	12:35:14	1	A	6.162	1	1	7814
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:35:14	1	C	6.637	1	1	7814
Dulux	LED Sign - End of Wicket Signage	12:35:17	1	C	5.419	3	3	7817
Dulux	Virtual Grass Sign - End of Wicket	12:35:16	2	A	6.162	2	1	7816
ΑΝΖ	LED Sign - End of Wicket Signage	12:35:17	1	C	0.336	8	8	7817
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:35:16	2	C	6.637	2	1	7816
GJ Gardner	LED Sign	12:35:18	2	A	7.751	2	1	7818
GJ Gardner	LED Sign - Homes	12:35:18	2	A	1.827	2	1	7818
KFC	Boundary Rope	12:35:18	2	A	0.278	6	3	7818
Life Direct	Boundary Rope	12:35:18	2	A	0.586	2	1	7818
ΑΝΖ	Boundary Rope	12:35:18	2	E	0.143	20	10	7818
Ford	Player Kit - Shirt Back	12:35:26	3	A	0.384	3	1	7826
Dulux	Virtual Grass Sign - End of Wicket	12:35:30	1	A	6.162	1	1	7830
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:35:30	1	C	6.637	1	1	7830
Ford	Player Kit - Shirt Back	12:35:35	1	A	0.384	1	1	7835
Dulux	Virtual Grass Sign - End of Wicket	12:35:36	1	A	6.162	1	1	7836
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:35:36	2	C	6.637	2	1	7836
Dulux	Stumps	12:35:42	4	D	0.296	33	8.250	7842
GJ Gardner	LED Sign	12:35:40	7	A	7.751	7	1	7840
GJ Gardner	LED Sign - Homes	12:35:40	7	A	1.827	7	1	7840
KFC	Boundary Rope	12:35:40	7	A	0.278	21	3	7840
Life Direct	Boundary Rope	12:35:40	7	A	0.586	7	1	7840
ΑΝΖ	Boundary Rope	12:35:40	7	E	0.143	64	9.143	7840
Ford	Player Kit - Shirt Back	12:35:50	3	A	0.384	3	1	7850
Dulux	LED Sign - End of Wicket Signage	12:35:55	2	C	5.419	6	3	7855
Dulux	Stumps	12:35:55	2	D	0.296	18	9	7855
KFC	Boundary Rope	12:35:55	2	A	0.278	6	3	7855
Life Direct	Boundary Rope	12:35:55	2	A	0.586	2	1	7855
ΑΝΖ	Boundary Rope	12:35:55	2	E	0.143	12	6	7855
ΑΝΖ	Playing Kit - Arm	12:35:47	10	A	0.240	10	1	7847
Dulux	Virtual Grass Sign - End of Wicket	12:35:57	2	A	6.162	2	1	7857
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:35:57	2	C	6.637	2	1	7857
KFC	Boundary Rope	12:36:06	1	A	0.278	3	3	7866
Life Direct	Boundary Rope	12:36:06	1	A	0.586	1	1	7866
ΑΝΖ	Boundary Rope	12:36:06	1	E	0.143	10	10	7866
Canterbury	Playing Kit - Shirt Front	12:36:07	7	A	0.208	7	1	7867
Ford	Player Kit - Shirt Back	12:36:10	4	A	0.384	4	1	7870
ΑΝΖ	Playing Kit - Shirt Front	12:36:07	7	A	0.531	7	1	7867
KFC	Virtual Grass Sign - Square of Wicket	12:36:16	1	B	8.537	1	1	7876
BRB	Grass Sign - Square of Wicket	12:36:17	1	C	7.391	1	1	7877
Canterbury	Playing Kit - Shirt Front	12:36:25	3	A	0.208	3	1	7885
ΑΝΖ	Playing Kit - Arm	12:36:25	3	A	0.240	3	1	7885
ΑΝΖ	Playing Kit - Shirt Front	12:36:25	3	A	0.531	3	1	7885
Dulux	Virtual Grass Sign - End of Wicket	12:36:39	3	A	6.162	3	1	7899
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:36:39	3	C	6.637	3	1	7899
Ford	Player Kit - Shirt Back	12:36:43	1	A	0.384	1	1	7903
Ford	Player Kit - Shirt Back	12:36:54	7	A	0.384	11	1.571	7914
Ford	Player Kit - Shirt Back	12:37:03	3	A	0.384	3	1	7923
ΑΝΖ	Playing Kit - Arm	12:37:07	1	A	0.240	1	1	7927
ΑΝΖ	Playing Kit - Shirt Front	12:37:12	1	A	0.531	1	1	7932
Canterbury	Playing Kit - Shirt Front	12:37:12	9	A	0.208	9	1	7932
ΑΝΖ	Playing Kit - Shirt Front	12:37:20	1	A	0.531	1	1	7940
ΑΝΖ	Playing Kit - Arm	12:37:20	5	A	0.240	5	1	7940
Canterbury	Playing Kit - Shirt Front	12:37:22	4	A	0.208	4	1	7942
ΑΝΖ	Playing Kit - Shirt Front	12:37:22	4	A	0.531	4	1	7942
Ford	Player Kit - Shirt Back	12:37:26	1	A	0.384	1	1	7946
Dulux	Virtual Grass Sign - End of Wicket	12:37:27	9	A	6.162	9	1	7947
GJ Gardner	Virtual Grass Sign - End of Wicket	12:37:27	9	B	2.013	9	1	7947
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:37:27	9	B	1.871	9	1	7947
ΑΝΖ	LED Sight Screen	12:37:27	9	C	0.266	9	1	7947
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:37:27	9	C	6.637	18	2	7947
ΑΝΖ	Playing Kit - Arm	12:37:36	3	A	0.240	3	1	7956
Dulux	Virtual Grass Sign - End of Wicket	12:37:39	1	A	6.162	1	1	7959
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:37:39	1	C	6.637	1	1	7959
Dulux	Virtual Grass Sign - End of Wicket	12:37:42	1	A	6.162	1	1	7962
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:37:42	1	C	6.637	1	1	7962
GJ Gardner	Umpire Jersey Front	12:37:43	5	A	0.258	5	1	7963
GJ Gardner	Umpire Jersey Front - Homes	12:37:43	5	A	0.133	5	1	7963
NZC	Umpire Cap	12:37:43	5	C	0.320	5	1	7963
NZC	Umpire Jersey Front	12:37:43	5	A	0.395	5	1	7963
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:37:59	3	A	6.637	3	1	7979
Dulux	Stumps	12:38:02	1	E	0.296	12	12	7982
Dulux	Stumps	12:38:05	1	E	0.296	12	12	7985
KFC	Boundary Rope	12:38:19	4	A	0.278	12	3	7999
Life Direct	Boundary Rope	12:38:19	4	A	0.586	4	1	7999
ΑΝΖ	Boundary Rope	12:38:19	4	E	0.143	12	3	7999
Dulux	Virtual Grass Sign - End of Wicket	12:38:25	1	A	6.162	1	1	8005
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:38:25	1	C	6.637	1	1	8005
Life Direct	Boundary Rope	12:38:34	2	A	0.586	2	1	8014
ΑΝΖ	Boundary Rope	12:38:34	2	E	0.143	8	4	8014
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:38:48	4	C	6.637	4	1	8028
Dulux	Stumps	12:38:52	5	D	0.296	45	9	8032
Dulux	Virtual Grass Sign - End of Wicket	12:38:58	1	A	6.162	1	1	8038
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:38:58	1	C	6.637	1	1	8038
Dulux	Virtual Grass Sign - End of Wicket	12:39:03	1	A	6.162	1	1	8043
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:39:03	1	C	6.637	1	1	8043
KFC	Boundary Rope	12:39:04	2	A	0.278	6	3	8044
Life Direct	Boundary Rope	12:39:04	2	A	0.586	2	1	8044
ΑΝΖ	Boundary Rope	12:39:04	2	E	0.143	20	10	8044
Life Direct	Virtual Grass Sign - Square of Wicket	12:39:06	3	E	3.030	3	1	8046
Ford	Player Kit - Shirt Back	12:39:09	1	A	0.384	1	1	8049
ΑΝΖ	Playing Kit - Arm	12:39:09	2	A	0.240	2	1	8049
Canterbury	Playing Kit - Shirt Front	12:39:10	4	A	0.208	4	1	8050
ΑΝΖ	Playing Kit - Shirt Front	12:39:10	4	A	0.531	4	1	8050
GJ Gardner	Umpire Jersey Front	12:39:14	4	A	0.258	4	1	8054
GJ Gardner	Umpire Jersey Front - Homes	12:39:14	4	A	0.133	4	1	8054
NZC	Umpire Jersey Front	12:39:14	4	A	0.395	4	1	8054
NZC	Umpire Cap	12:39:17	2	C	0.320	2	1	8057
Ford	LED SignLED Sign	12:39:24	2	C	0.240	2	1	8064
Canterbury	Playing Kit - Shirt Front	12:39:26	1	A	0.208	1	1	8066
Ford	Player Kit - Shirt Back	12:39:26	1	A	0.384	1	1	8066
ΑΝΖ	Playing Kit - Shirt Front	12:39:26	1	A	0.531	1	1	8066
Dulux	TVGI Series Text	12:39:34	21	B	0.498	21	1	8074
GJ Gardner	Virtual Grass Sign - End of Wicket	12:39:58	1	B	2.013	1	1	8098
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:39:56	3	B	1.871	3	1	8096
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:39:56	3	C	3.345	3	1	8096
Dulux	Virtual Grass Sign - End of Wicket	12:40:17	1	A	6.162	1	1	8117
KFC	Boundary Rope	12:40:20	6	A	0.278	18	3	8120
Life Direct	Boundary Rope	12:40:20	6	A	0.586	6	1	8120
ΑΝΖ	Boundary Rope	12:40:20	6	E	0.143	44	7.333	8120
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:40:28	1	B	1.871	1	1	8128
Dulux	LED Sign - End of Wicket Signage	12:40:32	1	C	5.419	4	4	8132
GJ Gardner	Virtual Grass Sign - End of Wicket	12:40:30	3	B	2.013	3	1	8130
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:40:30	3	B	1.871	3	1	8130
ΑΝΖ	LED Sign - End of Wicket Signage	12:40:32	1	C	0.336	8	8	8132
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:40:30	3	C	3.345	3	1	8130
BRB	Grass Sign - Square of Wicket	12:40:33	3	C	4.493	3	1	8133
Ford	Virtual Grass Sign - Square of Wicket	12:40:33	3	D	6.991	3	1	8133
KFC	Virtual Grass Sign - Square of Wicket	12:40:34	2	C	1.623	2	1	8134
Canterbury	Playing Kit - Shirt Front	12:40:37	3	A	0.208	3	1	8137
ΑΝΖ	Playing Kit - Shirt Front	12:40:37	3	A	0.531	3	1	8137
KFC	Boundary Rope	12:40:40	1	A	0.278	2	2	8140
Life Direct	Boundary Rope	12:40:40	1	A	0.586	1	1	8140
ΑΝΖ	Boundary Rope	12:40:40	1	E	0.143	1	1	8140
Dulux	Virtual Grass Sign - End of Wicket	12:40:43	6	A	6.162	6	1	8143
GJ Gardner	Virtual Grass Sign - End of Wicket	12:40:43	6	B	2.013	6	1	8143
ΑΝΖ	LED Sight Screen	12:40:43	6	C	0.266	6	1	8143
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:40:43	8	B	1.871	8	1	8143
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:40:43	8	C	3.345	14	1.750	8143
KFC	Boundary Rope	12:40:55	3	A	0.278	9	3	8155
Life Direct	Boundary Rope	12:40:55	3	A	0.586	3	1	8155
ΑΝΖ	Boundary Rope	12:40:55	3	E	0.143	30	10	8155
Canterbury	Playing Kit - Shirt Front	12:40:58	1	A	0.208	1	1	8158
ΑΝΖ	Playing Kit - Shirt Front	12:40:58	1	A	0.531	1	1	8158
Ford	Player Kit - Shirt Back	12:40:58	4	A	0.384	4	1	8158
ΑΝΖ	Playing Kit - Arm	12:40:59	3	A	0.240	3	1	8159
Canterbury	Playing Kit - Shirt Front	12:41:04	2	A	0.208	2	1	8164
ΑΝΖ	Playing Kit - Arm	12:41:04	2	A	0.240	2	1	8164
ΑΝΖ	Playing Kit - Shirt Front	12:41:04	2	A	0.531	2	1	8164
Dulux	LED Sign - End of Wicket Signage	12:41:12	7	C	5.419	21	3	8172
KFC	LED Sign	12:41:12	7	E	3.335	14	2	8172
KFC	LED Sign - GET THE APP	12:41:12	7	A	10.368	7	1	8172
ΑΝΖ	LED Sign - End of Wicket Signage	12:41:12	7	D	0.336	7	1	8172
Dulux	LED Sightscreen	12:41:27	2	A	0.266	2	1	8187
Dulux	Virtual Grass Sign - End of Wicket	12:41:27	2	A	6.162	2	1	8187
GJ Gardner	Virtual Grass Sign - End of Wicket	12:41:27	2	B	2.013	2	1	8187
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:41:27	4	B	1.871	4	1	8187
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:41:27	4	D	3.345	6	1.500	8187
GJ Gardner	Virtual Grass Sign - End of Wicket	12:41:32	1	B	2.013	1	1	8192
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:41:32	1	B	1.871	1	1	8192
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:41:32	1	C	3.345	1	1	8192
KFC	Virtual Grass Sign - Square of Wicket	12:41:36	3	A	1.623	3	1	8196
Ford	Player Kit - Shirt Back	12:41:41	1	A	0.384	1	1	8201
ΑΝΖ	Playing Kit - Arm	12:41:42	1	A	0.240	1	1	8202
Canterbury	Playing Kit - Shirt Front	12:41:43	1	A	0.208	1	1	8203
ΑΝΖ	Playing Kit - Shirt Front	12:41:43	1	A	0.531	1	1	8203
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:41:55	3	B	1.871	3	1	8215
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:41:55	4	C	3.345	4	1	8215
Life Direct	LED Sign - End of Wicket Signage	12:41:59	1	B	1.747	2	2	8219
KFC	Boundary Rope	12:42:01	2	A	0.278	6	3	8221
Life Direct	Boundary Rope	12:42:01	2	A	0.586	2	1	8221
ΑΝΖ	Boundary Rope	12:42:01	2	E	0.143	20	10	8221
KFC	Boundary Rope	12:42:19	1	A	0.278	3	3	8239
Life Direct	Boundary Rope	12:42:19	1	A	0.586	1	1	8239
ΑΝΖ	Boundary Rope	12:42:19	1	E	0.143	10	10	8239
ΑΝΖ	Playing Kit - Arm	12:42:20	3	A	0.240	3	1	8240
Life Direct	Boundary Rope	12:42:23	3	A	0.586	3	1	8243
Dulux	LED Sign - End of Wicket Signage	12:42:23	4	C	5.419	8	2	8243
Dulux	Stumps	12:42:23	4	D	0.296	36	9	8243
KFC	Boundary Rope	12:42:23	4	A	0.278	12	3	8243
ΑΝΖ	Boundary Rope	12:42:23	4	E	0.143	40	10	8243
ΑΝΖ	Playing Kit - Arm	12:42:28	4	A	0.240	4	1	8248
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:42:35	1	B	6.005	1	1	8255
KFC	Virtual Grass Sign - Square of Wicket	12:42:41	2	B	1.310	2	1	8261
Life Direct	Virtual Grass Sign - Square of Wicket	12:42:41	2	E	3.361	2	1	8261
ΑΝΖ	Boundary Rope	12:42:45	1	E	0.143	5	5	8265
KFC	Boundary Rope	12:42:46	1	A	0.278	3	3	8266
Life Direct	Boundary Rope	12:42:45	2	A	0.586	2	1	8265
Canterbury	Playing Kit - Shirt Front	12:42:47	1	A	0.208	1	1	8267
ΑΝΖ	Playing Kit - Shirt Front	12:42:47	1	A	0.531	1	1	8267
Dulux	TVGI Series Logo	12:43:23	15	C	1.198	15	1	8303
Dulux	TVGI Series Text	12:43:22	16	B	0.498	16	1	8302
Canterbury	Playing Kit - Pants	12:43:39	9	B	0.377	9	1	8319
Powerade	Coaches Table	12:43:52	6	E	5.665	6	1	8332
Powerade	Drinks Box	12:43:50	8	B	5.312	8	1	8330
Powerade	Drinks Cooler	12:43:50	8	A	4.556	8	1	8330
Ford	Player Kit - Shirt Back	12:43:58	25	A	0.384	25	1	8338
KFC	Boundary Rope	12:45:37	13	A	0.278	26	2	8437
Life Direct	Boundary Rope	12:45:37	13	D	0.586	13	1	8437
ΑΝΖ	Boundary Rope	12:45:37	13	A	0.143	130	10	8437
ΑΝΖ	LED Sign - End of Wicket Signage	12:45:37	13	C	0.336	26	2	8437
Ford	Player Kit - Shirt Back	12:46:27	12	A	0.384	12	1	8487
KFC	Boundary Rope	12:46:27	12	A	0.278	24	2	8487
Life Direct	Boundary Rope	12:46:27	12	D	0.586	12	1	8487
ΑΝΖ	Boundary Rope	12:46:27	12	A	0.143	120	10	8487
ΑΝΖ	LED Sign - End of Wicket Signage	12:46:27	12	C	0.336	24	2	8487
Dulux	LED Sightscreen	12:46:27	14	C	0.266	14	1	8487
Dulux	TVGI Series Text	12:46:41	26	B	0.498	26	1	8501
TVNZ+	TVGI - Text	12:46:41	26	A	0.304	78	3	8501
TVNZ+	TVGI - www.tvnz.co.nz	12:46:41	26	D	0.526	26	1	8501
TVNZ+	TVGI Logo	12:46:41	26	C	0.588	26	1	8501
Dulux	LED Sign - End of Wicket Signage	12:47:32	1	D	5.419	2	2	8552
Dulux	LED Sign - End of Wicket Signage	12:47:39	1	E	5.419	1	1	8559
ΑΝΖ	Playing Kit - Arm	12:47:32	8	A	0.240	8	1	8552
Dulux	Virtual Grass Sign - End of Wicket	12:47:43	2	B	6.162	2	1	8563
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:47:43	2	C	6.637	2	1	8563
ΑΝΖ	Playing Kit - Arm	12:47:54	2	A	0.240	2	1	8574
Canterbury	Playing Kit - Shirt Front	12:47:54	3	A	0.208	3	1	8574
ΑΝΖ	Playing Kit - Shirt Front	12:47:54	3	A	0.531	3	1	8574
